datetime,open,high,low,close,volume,spread
2024-12-23 11:30:00+00:00,2629.4,2630.06,2628.22,2628.62,1036,0
2024-12-23 11:45:00+00:00,2628.62,2629.07,2625.96,2626.37,1013,10
2024-12-23 12:00:00+00:00,2626.34,2626.95,2624.86,2625.23,1289,0
2024-12-23 12:15:00+00:00,2625.25,2625.63,2622.94,2623.44,1227,0
2024-12-23 12:30:00+00:00,2623.41,2624.03,2620.09,2620.91,1471,0
2024-12-23 12:45:00+00:00,2620.89,2621.47,2619.07,2619.53,1980,0
2024-12-23 13:00:00+00:00,2619.43,2619.8,2617.21,2619.8,1444,0
2024-12-23 13:15:00+00:00,2619.8,2620.22,2616.29,2616.34,1298,0
2024-12-23 13:30:00+00:00,2616.33,2616.48,2614.82,2614.94,1473,0
2024-12-23 13:45:00+00:00,2614.99,2616.91,2613.06,2616.28,1412,0
2024-12-23 14:00:00+00:00,2616.32,2618.82,2615.84,2618.57,1323,0
2024-12-23 14:15:00+00:00,2618.62,2618.65,2616.63,2617.0,1377,0
2024-12-23 14:30:00+00:00,2616.92,2617.13,2614.3,2615.42,1623,0
2024-12-23 14:45:00+00:00,2615.44,2616.16,2614.1,2615.1,1471,0
2024-12-23 15:00:00+00:00,2615.05,2617.94,2614.0,2617.66,2648,0
2024-12-23 15:15:00+00:00,2617.62,2618.09,2614.33,2615.38,1960,0
2024-12-23 15:30:00+00:00,2614.75,2619.78,2614.74,2619.0,2292,0
2024-12-23 15:45:00+00:00,2618.98,2620.0,2616.89,2617.37,1959,0
2024-12-23 16:00:00+00:00,2617.32,2619.9,2616.88,2618.92,2201,0
2024-12-23 16:15:00+00:00,2618.95,2619.34,2617.4,2617.94,2011,0
2024-12-23 16:30:00+00:00,2617.84,2618.79,2616.71,2616.91,3053,0
2024-12-23 16:45:00+00:00,2616.85,2617.27,2613.7,2615.77,3389,0
2024-12-23 17:00:00+00:00,2615.59,2616.8,2610.46,2612.31,4186,0
2024-12-23 17:15:00+00:00,2612.25,2614.37,2609.89,2611.02,3453,0
2024-12-23 17:30:00+00:00,2611.07,2614.1,2610.86,2612.49,2604,0
2024-12-23 17:45:00+00:00,2612.51,2613.08,2609.31,2609.84,2808,0
2024-12-23 18:00:00+00:00,2609.74,2612.0,2608.19,2609.0,2648,0
2024-12-23 18:15:00+00:00,2609.04,2612.93,2608.22,2612.21,2239,0
2024-12-23 18:30:00+00:00,2612.18,2616.04,2611.57,2615.91,2213,0
2024-12-23 18:45:00+00:00,2615.89,2616.07,2613.86,2615.8,1809,0
2024-12-23 19:00:00+00:00,2615.84,2616.66,2614.08,2614.45,1902,0
2024-12-23 19:15:00+00:00,2614.47,2614.88,2612.92,2614.31,1977,0
